customer_age,customer_tenure_years,vehicle_age,claim_amount,number_of_previous_claims,days_since_last_claim,incident_hour,incident_day_of_week,fraud_label,claim_amount_to_vehicle_age,claim_frequency_score,night_flag,high_risk_vehicle,vehicle_type_sedan,vehicle_type_suv,vehicle_type_truck,claim_type_fire,claim_type_other,claim_type_theft,claim_type_vandalism,tenure_bucket_mid,tenure_bucket_veteran
43,5,8,19605.0,4,2987,9,6,1,2178.3333333333335,0.6666666666666666,0,1,False,False,True,False,False,False,False,True,False
26,10,19,934.0,1,513,2,4,0,46.7,0.09090909090909091,1,0,True,False,False,False,False,False,False,False,True
65,23,6,5711.0,5,440,9,0,0,815.8571428571429,0.20833333333333334,0,0,False,True,False,False,True,False,False,False,True
54,19,14,9489.0,5,1169,5,5,1,632.6,0.25,1,0,True,False,False,False,True,False,False,False,True
73,6,15,280.0,1,85,9,5,0,17.5,0.14285714285714285,0,0,True,False,False,False,False,False,False,False,True
65,16,1,4493.0,1,3171,3,2,0,2246.5,0.058823529411764705,1,1,False,False,True,False,False,True,False,False,True
27,24,10,5450.0,0,3602,22,1,1,495.45454545454544,0.0,1,0,True,False,False,False,False,True,False,False,True
22,3,8,2282.0,4,2939,4,0,0,253.55555555555554,1.0,1,1,False,False,False,False,False,False,False,True,False
46,1,10,1562.0,5,2917,2,1,0,142.0,2.5,1,0,False,True,False,False,False,False,False,False,False
50,11,3,1651.0,0,371,15,5,0,412.75,0.0,0,0,False,True,False,True,False,False,False,False,True
34,19,9,2146.0,4,2024,8,6,0,214.6,0.2,0,0,True,False,False,True,False,False,False,False,True
70,9,2,2204.0,4,320,23,1,0,734.6666666666666,0.4,1,0,True,False,False,False,True,False,False,False,True
56,24,18,1825.0,2,1097,9,2,0,96.05263157894737,0.08,0,1,False,False,True,False,False,True,False,False,True
68,25,11,2112.0,1,1799,15,5,0,176.0,0.038461538461538464,0,0,False,True,False,True,False,False,False,False,True
25,15,0,9806.0,3,2487,20,0,0,9806.0,0.1875,0,1,False,False,True,False,False,True,False,False,True
72,11,10,885.0,3,1012,23,6,0,80.45454545454545,0.25,1,0,True,False,False,False,False,False,False,False,True
31,1,18,519.0,4,934,19,0,0,27.31578947368421,2.0,0,0,True,False,False,False,False,False,True,False,False
48,24,14,9965.0,3,3005,13,1,0,664.3333333333334,0.12,0,0,True,False,False,False,False,False,True,False,True
47,26,5,2460.0,0,818,19,0,0,410.0,0.0,0,1,False,False,True,False,False,False,True,False,True
72,13,17,2022.0,1,1774,6,5,0,112.33333333333333,0.07142857142857142,0,0,True,False,False,False,False,False,False,False,True
36,15,3,2667.0,2,1046,20,2,0,666.75,0.125,0,0,False,True,False,False,False,False,True,False,True
34,22,4,3675.0,2,3112,20,3,0,735.0,0.08695652173913043,0,0,True,False,False,False,False,False,True,False,True
40,20,3,1765.0,2,1952,9,3,0,441.25,0.09523809523809523,0,0,True,False,False,True,False,False,False,False,True
42,4,18,4944.0,5,394,1,2,0,260.2105263157895,1.0,1,0,False,True,False,False,False,False,True,True,False
30,20,14,1139.0,1,540,16,5,0,75.93333333333334,0.047619047619047616,0,0,False,True,False,False,False,False,False,False,True
29,27,10,2204.0,4,3540,2,3,1,200.36363636363637,0.14285714285714285,1,1,False,False,False,False,False,True,False,False,True
33,22,13,325.0,2,3432,0,5,0,23.214285714285715,0.08695652173913043,1,0,True,False,False,False,False,False,False,False,True
49,14,5,9626.0,5,2799,22,4,0,1604.3333333333333,0.3333333333333333,1,0,False,True,False,True,False,False,False,False,True
41,15,1,2500.0,5,282,13,4,0,1250.0,0.3125,0,0,True,False,False,False,True,False,False,False,True
44,7,16,5826.0,4,2671,15,6,0,342.70588235294116,0.5,0,1,False,False,True,False,False,False,False,False,True
66,19,19,4801.0,4,2411,21,3,0,240.05,0.2,0,0,False,True,False,True,False,False,False,False,True
34,7,0,5166.0,3,3431,22,2,0,5166.0,0.375,1,0,True,False,False,False,False,True,False,False,True
78,10,1,2958.0,3,1775,22,5,1,1479.0,0.2727272727272727,1,1,False,False,True,False,True,False,False,False,True
68,7,11,4395.0,3,1716,3,4,0,366.25,0.375,1,0,True,False,False,False,False,False,True,False,True
29,10,0,1140.0,0,2309,7,3,0,1140.0,0.0,0,0,True,False,False,False,False,True,False,False,True
39,11,14,924.0,5,543,18,2,0,61.6,0.4166666666666667,0,0,True,False,False,False,False,True,False,False,True
30,2,18,2694.0,5,2720,0,6,0,141.78947368421052,1.6666666666666667,1,0,True,False,False,True,False,False,False,True,False
36,21,5,1511.0,3,1813,5,1,0,251.83333333333334,0.13636363636363635,1,1,False,False,True,False,False,False,False,False,True
42,13,5,12400.0,5,685,12,0,0,2066.6666666666665,0.35714285714285715,0,0,False,True,False,False,False,False,False,False,True
26,28,17,4338.0,2,2975,8,4,0,241.0,0.06896551724137931,0,1,False,False,True,False,False,False,True,False,True
18,5,7,1456.0,0,965,4,0,0,182.0,0.0,1,1,False,False,True,False,True,False,False,True,False
47,20,4,2272.0,5,3137,21,5,0,454.4,0.23809523809523808,0,1,False,False,True,False,False,False,True,False,True
64,5,1,3405.0,3,995,10,5,0,1702.5,0.5,0,0,True,False,False,False,False,False,False,True,False
38,16,16,2785.0,5,1783,9,5,0,163.8235294117647,0.29411764705882354,0,0,True,False,False,False,True,False,False,False,True
75,14,18,3912.0,1,1594,15,1,0,205.89473684210526,0.06666666666666667,0,0,True,False,False,False,False,True,False,False,True
42,13,1,3193.0,2,2672,16,6,0,1596.5,0.14285714285714285,0,1,False,False,False,False,True,False,False,False,True
78,19,16,742.0,4,679,11,0,0,43.64705882352941,0.2,0,1,False,False,False,False,False,True,False,False,True
33,24,3,347.0,0,901,21,0,0,86.75,0.0,0,1,False,False,True,True,False,False,False,False,True
54,9,2,2052.0,5,702,7,2,1,684.0,0.5,0,0,True,False,False,False,True,False,False,False,True
69,25,7,5221.0,3,841,20,3,0,652.625,0.11538461538461539,0,0,True,False,False,True,False,False,False,False,True
21,5,8,2075.0,1,1653,20,4,0,230.55555555555554,0.16666666666666666,0,1,False,False,True,False,False,False,True,True,False
80,8,17,10266.0,4,2139,0,2,0,570.3333333333334,0.4444444444444444,1,0,True,False,False,True,False,False,False,False,True
42,9,13,2844.0,5,3152,18,6,0,203.14285714285714,0.5,0,0,False,True,False,False,False,False,False,False,True
51,28,2,11582.0,2,1539,3,5,1,3860.6666666666665,0.06896551724137931,1,0,True,False,False,False,False,False,True,False,True
60,3,11,9432.0,3,1496,11,1,0,786.0,0.75,0,0,True,False,False,False,False,True,False,True,False
61,11,17,8530.0,4,587,22,0,0,473.8888888888889,0.3333333333333333,1,0,False,True,False,True,False,False,False,False,True
19,12,13,895.0,0,361,4,4,0,63.92857142857143,0.0,1,1,False,False,False,False,False,True,False,False,True
76,24,4,3032.0,3,2778,13,1,0,606.4,0.12,0,1,False,False,True,False,True,False,False,False,True
59,14,2,10125.0,3,2309,18,1,0,3375.0,0.2,0,0,True,False,False,True,False,False,False,False,True
84,29,9,3914.0,1,1942,11,5,1,391.4,0.03333333333333333,0,0,True,False,False,False,False,False,True,False,True
49,22,9,5189.0,1,1620,1,1,0,518.9,0.043478260869565216,1,1,False,False,False,True,False,False,False,False,True
59,21,7,744.0,3,1899,1,2,0,93.0,0.13636363636363635,1,0,False,True,False,False,False,True,False,False,True
47,22,2,20308.0,4,3086,12,6,1,6769.333333333333,0.17391304347826086,0,0,True,False,False,True,False,False,False,False,True
77,4,2,1351.0,2,690,0,4,0,450.3333333333333,0.4,1,0,False,True,False,False,False,False,True,True,False
73,13,10,406.0,0,1820,0,4,0,36.90909090909091,0.0,1,0,True,False,False,False,False,False,False,False,True
78,17,18,2098.0,4,880,22,6,0,110.42105263157895,0.2222222222222222,1,0,True,False,False,False,False,False,False,False,True
51,6,11,258.0,1,382,12,5,0,21.5,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
71,3,8,1007.0,0,2528,11,3,0,111.88888888888889,0.0,0,0,False,True,False,False,True,False,False,True,False
42,4,18,38504.0,1,2572,2,4,0,2026.5263157894738,0.2,1,0,True,False,False,True,False,False,False,True,False
48,23,13,2038.0,4,3109,18,3,1,145.57142857142858,0.16666666666666666,0,0,True,False,False,False,False,True,False,False,True
68,19,14,715.0,4,78,12,2,0,47.666666666666664,0.2,0,1,False,False,False,False,False,False,False,False,True
23,8,11,3057.0,1,646,5,6,0,254.75,0.1111111111111111,1,0,False,True,False,False,False,False,True,False,True
65,22,15,1215.0,3,2097,18,4,0,75.9375,0.13043478260869565,0,0,False,True,False,True,False,False,False,False,True
19,20,10,7076.0,5,2965,5,5,0,643.2727272727273,0.23809523809523808,1,0,True,False,False,False,False,False,True,False,True
56,24,12,1225.0,4,3431,12,2,0,94.23076923076923,0.16,0,1,False,False,False,False,False,False,True,False,True
49,27,12,3908.0,4,2876,13,1,0,300.61538461538464,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
49,26,15,947.0,0,3302,6,0,1,59.1875,0.0,0,0,False,True,False,False,False,False,True,False,True
51,5,17,40096.0,1,2974,21,5,0,2227.5555555555557,0.16666666666666666,0,0,True,False,False,False,False,False,True,True,False
50,23,5,4933.0,0,1152,16,3,0,822.1666666666666,0.0,0,0,False,True,False,False,False,True,False,False,True
45,11,13,2577.0,5,2123,6,3,0,184.07142857142858,0.4166666666666667,0,1,False,False,True,False,False,True,False,False,True
48,12,0,2224.0,2,2319,3,0,0,2224.0,0.15384615384615385,1,1,False,False,True,True,False,False,False,False,True
56,19,10,1714.0,2,1284,7,5,0,155.8181818181818,0.1,0,1,False,False,False,False,False,True,False,False,True
69,18,17,1393.0,3,3232,11,1,0,77.38888888888889,0.15789473684210525,0,0,False,True,False,False,True,False,False,False,True
54,12,12,1355.0,3,2814,13,4,0,104.23076923076923,0.23076923076923078,0,0,True,False,False,False,False,False,False,False,True
61,29,5,15968.0,0,1886,9,2,0,2661.3333333333335,0.0,0,0,True,False,False,False,False,False,False,False,True
74,5,12,1715.0,5,1751,0,1,0,131.92307692307693,0.8333333333333334,1,1,False,False,True,False,True,False,False,True,False
84,2,7,354.0,2,2893,16,1,0,44.25,0.6666666666666666,0,0,True,False,False,False,False,False,True,True,False
25,0,8,929.0,5,809,9,5,0,103.22222222222223,5.0,0,0,True,False,False,False,True,False,False,False,False
65,24,4,7538.0,4,797,8,0,0,1507.6,0.16,0,0,False,True,False,False,False,False,False,False,True
33,12,12,2316.0,4,1468,13,0,0,178.15384615384616,0.3076923076923077,0,0,True,False,False,False,False,False,False,False,True
31,13,3,2607.0,4,465,20,2,0,651.75,0.2857142857142857,0,1,False,False,True,False,True,False,False,False,True
71,19,8,9603.0,5,1670,0,6,0,1067.0,0.25,1,0,True,False,False,False,True,False,False,False,True
22,13,18,1370.0,1,1578,23,4,1,72.10526315789474,0.07142857142857142,1,0,True,False,False,False,True,False,False,False,True
74,17,15,5611.0,1,1844,15,5,0,350.6875,0.05555555555555555,0,0,True,False,False,False,True,False,False,False,True
69,1,8,1529.0,4,1684,13,1,0,169.88888888888889,2.0,0,0,False,True,False,False,False,True,False,False,False
84,4,19,5302.0,1,3276,1,6,0,265.1,0.2,1,1,False,False,True,False,False,False,False,True,False
62,27,0,2016.0,4,1001,17,0,0,2016.0,0.14285714285714285,0,0,True,False,False,False,False,True,False,False,True
76,13,19,2341.0,0,1500,17,0,0,117.05,0.0,0,0,True,False,False,False,True,False,False,False,True
25,5,7,6769.0,5,2694,13,3,0,846.125,0.8333333333333334,0,0,True,False,False,True,False,False,False,True,False
77,11,16,6298.0,2,1039,19,3,0,370.47058823529414,0.16666666666666666,0,0,False,True,False,False,False,False,False,False,True
28,10,18,2526.0,0,2396,20,2,0,132.94736842105263,0.0,0,1,False,False,False,False,False,False,True,False,True
39,8,12,1860.0,3,3512,20,1,0,143.07692307692307,0.3333333333333333,0,1,False,False,True,False,True,False,False,False,True
26,8,12,14752.0,1,1370,7,2,1,1134.7692307692307,0.1111111111111111,0,0,True,False,False,False,False,False,False,False,True
44,21,14,5374.0,1,883,16,2,0,358.26666666666665,0.045454545454545456,0,0,False,True,False,True,False,False,False,False,True
68,3,4,2016.0,2,693,1,4,0,403.2,0.5,1,0,True,False,False,False,False,False,True,True,False
35,9,3,1551.0,3,40,13,2,0,387.75,0.3,0,0,True,False,False,False,True,False,False,False,True
73,14,6,8307.0,0,1036,3,1,0,1186.7142857142858,0.0,1,0,True,False,False,False,False,False,True,False,True
58,16,9,3346.0,0,3101,7,4,0,334.6,0.0,0,0,True,False,False,False,False,True,False,False,True
60,26,14,2531.0,2,929,16,4,0,168.73333333333332,0.07407407407407407,0,0,True,False,False,False,True,False,False,False,True
80,27,5,3344.0,2,3483,10,3,0,557.3333333333334,0.07142857142857142,0,1,False,False,True,False,False,True,False,False,True
46,8,11,4179.0,3,3478,20,0,0,348.25,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
41,16,0,2817.0,4,2489,2,6,0,2817.0,0.23529411764705882,1,1,False,False,True,False,True,False,False,False,True
84,0,0,9934.0,3,3580,23,3,0,9934.0,3.0,1,1,False,False,False,True,False,False,False,False,False
55,18,19,10502.0,0,1487,16,1,0,525.1,0.0,0,0,False,True,False,False,False,False,True,False,True
59,4,17,5074.0,5,3490,10,5,0,281.8888888888889,1.0,0,0,True,False,False,False,True,False,False,True,False
37,2,17,11787.0,4,1984,0,2,0,654.8333333333334,1.3333333333333333,1,1,False,False,True,False,False,False,True,True,False
32,20,6,3006.0,0,294,1,1,0,429.42857142857144,0.0,1,0,True,False,False,True,False,False,False,False,True
29,5,10,5945.0,4,3036,9,4,1,540.4545454545455,0.6666666666666666,0,0,True,False,False,False,False,False,True,True,False
32,14,13,8139.0,5,3469,13,0,0,581.3571428571429,0.3333333333333333,0,0,True,False,False,True,False,False,False,False,True
31,3,5,8259.0,3,3231,12,1,0,1376.5,0.75,0,1,False,False,True,False,False,False,True,True,False
68,22,14,7450.0,4,1521,7,4,0,496.6666666666667,0.17391304347826086,0,1,False,False,True,False,False,False,False,False,True
21,22,13,5604.0,5,374,15,5,1,400.2857142857143,0.21739130434782608,0,1,False,False,True,False,False,False,False,False,True
60,17,8,21102.0,5,2136,14,6,0,2344.6666666666665,0.2777777777777778,0,0,False,True,False,True,False,False,False,False,True
81,25,8,1738.0,5,3168,8,4,0,193.11111111111111,0.19230769230769232,0,0,False,True,False,False,False,False,False,False,True
69,13,6,2552.0,1,3068,7,1,0,364.57142857142856,0.07142857142857142,0,1,False,False,True,False,False,False,True,False,True
44,5,16,2405.0,0,2253,10,4,0,141.47058823529412,0.0,0,1,False,False,True,False,False,False,False,True,False
21,4,19,2063.0,3,2870,17,5,0,103.15,0.6,0,0,True,False,False,True,False,False,False,True,False
73,6,19,408.0,4,117,14,4,0,20.4,0.5714285714285714,0,1,False,False,False,False,False,False,False,False,True
18,6,15,11788.0,3,2275,3,5,0,736.75,0.42857142857142855,1,1,False,False,True,False,True,False,False,False,True
63,9,6,1068.0,1,395,22,5,0,152.57142857142858,0.1,1,0,False,True,False,False,True,False,False,False,True
62,6,15,3533.0,5,2735,4,3,0,220.8125,0.7142857142857143,1,0,True,False,False,False,False,False,False,False,True
30,17,4,719.0,2,166,16,6,0,143.8,0.1111111111111111,0,0,True,False,False,False,False,True,False,False,True
67,4,17,5545.0,4,2171,0,4,0,308.05555555555554,0.8,1,1,False,False,True,False,True,False,False,True,False
29,18,5,1359.0,3,3462,6,0,0,226.5,0.15789473684210525,0,0,True,False,False,True,False,False,False,False,True
33,10,8,957.0,5,408,13,1,0,106.33333333333333,0.45454545454545453,0,0,True,False,False,False,True,False,False,False,True
72,20,1,3620.0,4,1556,20,3,0,1810.0,0.19047619047619047,0,0,False,True,False,False,False,False,False,False,True
83,15,1,1479.0,3,149,13,3,0,739.5,0.1875,0,1,False,False,True,True,False,False,False,False,True
35,27,7,1679.0,5,2611,1,5,1,209.875,0.17857142857142858,1,1,False,False,True,False,True,False,False,False,True
79,13,11,3540.0,0,3377,22,4,1,295.0,0.0,1,1,False,False,True,False,False,False,False,False,True
79,8,0,6634.0,4,6,6,0,0,6634.0,0.4444444444444444,0,0,True,False,False,False,False,False,False,False,True
69,17,16,1315.0,3,1992,8,3,0,77.3529411764706,0.16666666666666666,0,0,True,False,False,False,False,False,True,False,True
27,19,2,1106.0,4,2895,2,3,0,368.6666666666667,0.2,1,0,False,True,False,False,False,False,False,False,True
38,13,19,3052.0,1,92,16,6,0,152.6,0.07142857142857142,0,0,True,False,False,False,False,True,False,False,True
63,16,5,5112.0,3,1759,10,4,0,852.0,0.17647058823529413,0,0,False,True,False,False,True,False,False,False,True
84,14,7,12871.0,1,470,5,1,0,1608.875,0.06666666666666667,1,1,False,False,False,False,True,False,False,False,True
72,9,3,1021.0,0,3371,15,1,1,255.25,0.0,0,0,False,True,False,False,False,False,False,False,True
46,9,16,2169.0,3,1859,4,2,0,127.58823529411765,0.3,1,0,False,True,False,True,False,False,False,False,True
33,27,14,9660.0,0,1901,12,2,0,644.0,0.0,0,0,False,True,False,False,False,False,True,False,True
82,20,1,21442.0,0,3639,15,0,1,10721.0,0.0,0,1,False,False,True,False,False,True,False,False,True
36,2,2,1104.0,3,2879,19,5,0,368.0,1.0,0,0,True,False,False,False,False,True,False,True,False
40,28,12,1424.0,5,1145,16,0,0,109.53846153846153,0.1724137931034483,0,0,True,False,False,True,False,False,False,False,True
82,21,17,4364.0,4,2297,13,0,0,242.44444444444446,0.18181818181818182,0,0,True,False,False,False,False,False,True,False,True
55,1,2,1673.0,0,1083,0,0,0,557.6666666666666,0.0,1,0,False,True,False,False,False,False,False,False,False
35,21,4,1395.0,0,1899,5,0,0,279.0,0.0,1,0,True,False,False,False,False,False,False,False,True
18,17,10,3807.0,2,2964,13,3,0,346.09090909090907,0.1111111111111111,0,0,False,True,False,False,False,False,False,False,True
46,27,2,14037.0,2,3461,12,5,1,4679.0,0.07142857142857142,0,1,False,False,True,False,False,True,False,False,True
84,14,6,805.0,0,3473,12,6,0,115.0,0.0,0,0,True,False,False,False,False,True,False,False,True
46,15,0,13337.0,1,1808,17,5,0,13337.0,0.0625,0,0,False,True,False,True,False,False,False,False,True
64,9,9,1678.0,0,3266,21,4,1,167.8,0.0,0,0,True,False,False,False,False,True,False,False,True
34,9,14,4212.0,3,3257,12,4,1,280.8,0.3,0,0,True,False,False,False,False,False,True,False,True
69,18,8,14630.0,3,1994,3,2,0,1625.5555555555557,0.15789473684210525,1,0,True,False,False,False,False,True,False,False,True
69,24,5,4127.0,2,131,10,2,0,687.8333333333334,0.08,0,0,True,False,False,False,True,False,False,False,True
58,26,8,2214.0,3,434,6,6,0,246.0,0.1111111111111111,0,1,False,False,False,False,False,True,False,False,True
69,23,10,6113.0,1,2399,12,0,0,555.7272727272727,0.041666666666666664,0,1,False,False,False,False,False,True,False,False,True
56,18,3,2507.0,5,3030,14,5,0,626.75,0.2631578947368421,0,0,False,True,False,False,True,False,False,False,True
43,15,2,5021.0,0,3327,13,5,1,1673.6666666666667,0.0,0,0,False,True,False,False,False,False,True,False,True
67,10,3,2429.0,3,887,13,0,0,607.25,0.2727272727272727,0,1,False,False,True,False,False,False,False,False,True
73,23,19,7053.0,1,3282,7,1,0,352.65,0.041666666666666664,0,1,False,False,True,False,False,False,False,False,True
74,9,14,739.0,2,3016,4,2,0,49.266666666666666,0.2,1,0,False,True,False,False,False,False,False,False,True
32,8,2,1082.0,3,1770,20,6,0,360.6666666666667,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
